ID,В стоп-л,Email польз.,Email VK,Email Yandex,Email Google,Email OK,Email Twitter,Email FB,ID пользователя,Дата рождения,Кол-во транзакций,Накоп. сумма,Посл. пожер.
828,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,21.03.2024 08:39:19
827,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,900.00,21.05.2024 08:24:27
826,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,21.03.2024 07:40:51
825,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,21.03.2024 07:28:45
824,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,21.03.2024 07:23:19
823,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,21.03.2024 07:17:15
822,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,21.03.2024 06:48:39
821,Нет,Есть,-,-,-,-,-,-,285851,1980-10-21,2,0,21.03.2024 06:30:01
820,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,21.03.2024 04:32:05
819,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,1233.00,09.04.2024 14:28:39
818,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,150.00,21.03.2024 00:51:51
817,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,21.03.2024 00:49:46
816,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,250.00,21.03.2024 00:46:38
815,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,21.03.2024 00:29:41
814,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,550.00,19.04.2024 14:37:00
813,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 23:36:50
812,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,2000.00,21.05.2024 22:22:14
811,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,20.03.2024 22:17:48
810,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,20.03.2024 21:56:41
809,Нет,Есть,-,Есть,-,-,-,-,286429,1972-04-20,2,200.00,20.03.2024 21:40:49
808,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 21:24:11
807,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 21:17:55
806,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 21:14:56
805,Нет,Есть,Есть,-,Есть,-,-,-,238785,Не указано,3,400.00,27.04.2024 22:10:35
804,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,80.00,20.03.2024 20:39:27
803,Нет,Есть,-,-,-,-,-,-,6959,1987-06-01,1,200.00,20.03.2024 19:24:09
802,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,20.00,20.03.2024 18:39:10
801,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 18:37:01
800,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,200.00,18.04.2024 19:09:56
799,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,20.03.2024 18:01:40
798,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,200.00,19.04.2024 14:32:08
797,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 16:31:10
796,Нет,Есть,-,Есть,Есть,-,-,-,150535,1985-10-26,1,0,20.03.2024 15:42:07
795,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,20.03.2024 15:56:58
794,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,300.00,15.04.2024 23:00:39
793,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 14:45:52
792,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.03.2024 14:01:39
791,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 13:47:14
790,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 13:26:08
789,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,20.03.2024 12:51:42
788,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 12:37:42
787,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 12:25:48
786,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 12:20:25
785,Нет,Есть,-,-,-,-,-,-,5931,Не указано,5,600.00,22.05.2024 12:17:45
784,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 12:14:25
783,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 12:09:13
782,Нет,Есть,-,-,-,-,-,-,139626,1970-02-23,1,5000.00,20.03.2024 12:03:41
781,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 12:03:23
780,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 11:59:21
779,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.03.2024 11:52:37
778,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,20.03.2024 12:07:53
777,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 11:44:04
776,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 11:29:51
775,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 11:19:14
774,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 11:07:22
773,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 11:04:12
772,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 11:03:26
771,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 10:59:25
770,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 10:58:38
769,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 10:58:22
768,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 10:53:00
767,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 10:50:35
766,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1200.00,20.03.2024 10:43:22
765,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,900.00,21.05.2024 10:40:58
764,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,900.00,20.05.2024 10:37:00
763,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 10:34:23
762,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 10:34:00
761,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,10.00,20.03.2024 10:14:12
760,Нет,Есть,-,-,-,-,-,-,282337,1996-10-23,2,150.00,15.04.2024 21:41:19
759,Нет,Есть,-,-,-,-,-,-,220634,1995-08-20,3,300.00,20.05.2024 09:53:49
758,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.03.2024 09:52:40
757,Нет,Есть,-,Есть,Есть,-,-,-,156255,2002-10-28,3,100.00,20.03.2024 09:49:22
756,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.03.2024 09:45:13
755,Нет,-,-,-,-,-,-,-,Не указано,Не указано,3,300.00,20.05.2024 09:44:43
754,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,20.03.2024 09:40:22
753,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 09:24:44
752,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 09:14:33
751,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,20.03.2024 09:16:18
750,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,100.00,20.03.2024 12:21:04
749,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,20.03.2024 09:06:27
748,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,300.00,20.03.2024 09:08:08
747,Нет,Есть,-,-,-,-,-,-,251591,1979-04-02,6,1000.00,22.05.2024 09:02:53
746,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,500.00,20.03.2024 09:00:58
745,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,100.00,20.03.2024 09:32:28
744,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.03.2024 08:55:54
743,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 08:49:21
742,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,20.03.2024 08:24:47
741,Нет,Есть,-,-,-,-,-,-,2726,1983-03-30,1,200.00,20.03.2024 08:24:38
740,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 08:23:06
739,Нет,Есть,-,-,-,-,-,-,246561,1989-01-03,5,350.00,12.04.2024 18:58:06
738,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,20.03.2024 08:14:28
737,Нет,Есть,-,-,-,-,-,-,282425,Не указано,1,500.00,19.03.2024 22:23:35
736,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,19.03.2024 22:11:27
735,Нет,Есть,-,-,-,-,-,-,281860,1988-11-09,1,200.00,18.03.2024 14:29:06
734,Нет,Есть,-,Есть,-,-,-,-,215175,1996-10-13,1,500.00,17.03.2024 19:38:14
733,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,0,17.03.2024 13:37:40
732,Нет,Есть,-,Есть,Есть,-,-,-,286142,1983-02-01,2,300.00,17.03.2024 10:25:31
731,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,16.03.2024 11:33:35
730,Нет,Есть,-,-,-,-,-,-,277308,1976-10-29,1,300.00,16.03.2024 07:14:31
729,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,0,15.03.2024 15:59:15
728,Нет,-,-,-,-,-,-,-,Не указано,Не указано,7,1040.00,22.05.2024 18:55:50
727,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,15.03.2024 15:31:27
726,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,50.00,15.03.2024 15:29:56
725,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,510.00,15.03.2024 14:53:35
724,Нет,Есть,-,-,-,-,-,-,18057,Не указано,2,777.00,15.03.2024 14:16:03
723,Нет,Есть,-,-,Есть,-,-,-,199264,2004-04-02,1,1000.00,15.03.2024 13:55:15
722,Нет,Есть,-,-,-,-,-,-,281477,1985-12-09,3,700.00,20.04.2024 11:18:48
721,Нет,Есть,-,-,-,-,-,-,103913,1995-07-05,4,10.00,09.04.2024 16:26:55
720,Нет,Есть,-,-,-,-,-,-,255638,1988-12-22,1,500.00,09.03.2024 12:51:32
719,Нет,Есть,-,-,-,-,-,-,29501,1991-01-06,1,300.00,08.03.2024 19:52:08
718,Нет,Есть,-,-,-,-,-,-,244089,1998-09-10,1,300.00,05.03.2024 18:26:34
717,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,05.03.2024 12:00:07
716,Нет,Есть,-,-,-,-,-,-,149374,1975-11-06,1,1733.00,04.03.2024 22:14:54
715,Нет,Есть,-,-,-,-,-,-,543,1987-06-19,6,1200.00,01.06.2024 09:10:27
714,Нет,Есть,-,Есть,Есть,-,-,-,155043,2001-04-02,1,300.00,29.02.2024 17:27:43
713,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,120.00,29.05.2024 13:49:42
712,Нет,Есть,-,-,-,-,-,-,285007,Не указано,4,110.00,03.05.2024 12:25:04
711,Нет,Есть,-,-,-,-,-,-,211430,1988-10-08,4,400.00,27.05.2024 15:03:59
710,Нет,Есть,-,-,-,-,-,-,271922,Не указано,2,1000.00,27.02.2024 10:16:40
709,Нет,Есть,-,-,-,-,-,-,282202,Не указано,1,10.00,24.02.2024 00:14:36
708,Да,Есть,-,-,-,-,-,-,284349,Не указано,1,0,23.02.2024 14:37:07
707,Нет,Есть,-,-,Есть,-,-,-,156744,1983-08-28,3,223.00,17.04.2024 15:28:37
706,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,44.00,22.02.2024 17:10:17
705,Нет,Есть,-,-,-,-,-,-,284168,Не указано,1,50.00,21.02.2024 16:45:43
704,Нет,Есть,-,-,-,-,-,-,282003,Не указано,13,98.00,22.05.2024 13:04:05
703,Нет,Есть,-,-,-,-,-,-,233262,1981-12-14,1,500.00,20.02.2024 04:39:53
702,Нет,Есть,-,-,-,-,-,-,268708,1964-05-01,1,0,19.02.2024 23:41:49
701,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,19.02.2024 20:11:20
700,Нет,Есть,-,-,-,-,-,-,280249,1986-09-01,1,300.00,19.02.2024 20:06:09
699,Нет,Есть,-,-,-,-,-,-,152842,1973-08-13,1,500.00,19.02.2024 19:00:09
698,Нет,Есть,-,-,-,-,-,-,282115,1983-12-11,1,1000.00,17.02.2024 00:29:03
697,Нет,Есть,Есть,Есть,-,-,-,-,142256,1986-11-15,1,100.00,16.02.2024 14:37:22
696,Нет,Есть,-,-,-,-,-,-,133783,Не указано,2,1100.00,29.04.2024 10:44:40
695,Нет,Есть,-,-,-,-,-,-,281859,Не указано,1,10.00,13.02.2024 17:22:11
694,Нет,Есть,-,-,-,-,-,-,281184,1986-12-06,3,300.00,17.03.2024 05:32:01
693,Нет,Есть,-,Есть,Есть,-,-,-,142337,1986-10-25,5,270.00,21.03.2024 15:10:53
692,Нет,Есть,Есть,-,-,-,-,-,281030,1993-10-23,1,100.00,04.02.2024 06:53:02
691,Да,Есть,-,-,-,-,-,-,141150,1983-04-18,1,200.00,03.02.2024 20:30:17
690,Нет,Есть,-,-,-,-,-,-,141936,2000-11-26,1,300.00,31.01.2024 16:42:56
689,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,31.01.2024 14:14:29
688,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,29.01.2024 08:54:38
687,Нет,Есть,-,-,-,-,-,-,128200,Не указано,5,1500.00,27.05.2024 07:09:59
686,Нет,Есть,-,Есть,Есть,-,-,-,139855,1989-09-19,2,200.00,26.02.2024 14:06:47
685,Нет,Есть,-,Есть,-,-,-,-,150170,1996-07-06,5,2500.00,26.05.2024 11:48:35
684,Нет,Есть,Есть,-,-,-,-,-,198818,1986-04-15,7,202.00,28.03.2024 00:23:32
683,Нет,Есть,-,-,-,-,-,-,195202,1988-05-13,1,116.00,25.01.2024 21:22:45
682,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,25.01.2024 16:45:50
681,Нет,Есть,Есть,Есть,-,-,-,-,280309,1986-11-25,3,600.00,25.03.2024 15:03:41
680,Нет,Есть,-,-,-,-,-,-,261059,1981-08-21,5,500.00,25.05.2024 14:50:06
679,Нет,Есть,-,-,Есть,-,-,-,246586,Не указано,5,330.00,25.05.2024 14:39:58
678,Нет,Есть,-,Есть,Есть,-,-,-,172007,1987-02-11,2,1000.00,25.02.2024 14:31:39
677,Нет,Есть,-,-,-,-,-,-,273848,1995-10-21,1,100.00,25.01.2024 14:11:22
676,Нет,Есть,-,-,-,-,-,-,254141,1990-09-24,3,0,25.01.2024 13:59:31
675,Нет,Есть,-,-,-,-,-,-,135493,Не указано,6,2500.00,25.05.2024 13:47:28
674,Нет,Есть,-,-,-,-,-,-,5348,1986-06-06,1,100.00,25.01.2024 13:44:07
673,Нет,Есть,-,-,-,-,-,-,235591,1986-11-26,2,300.00,25.01.2024 12:46:54
672,Нет,Есть,-,-,-,-,-,-,209309,1995-11-17,1,100.00,25.01.2024 11:25:00
671,Нет,Есть,-,-,Есть,-,-,-,266937,Не указано,1,300.00,25.01.2024 11:23:01
670,Нет,Есть,-,-,-,-,-,-,146194,2000-12-12,1,300.00,25.01.2024 11:21:22
669,Нет,Есть,-,-,-,-,-,-,62636,Не указано,1,300.00,25.01.2024 10:59:31
668,Да,Есть,-,-,-,-,-,-,224116,1983-05-01,1,300.00,25.01.2024 10:56:10
667,Нет,Есть,-,-,-,-,-,-,54225,Не указано,1,500.00,25.01.2024 10:50:27
666,Нет,Есть,-,-,-,-,-,-,266203,Не указано,5,1000.00,25.05.2024 10:46:56
665,Нет,Есть,-,Есть,Есть,-,-,-,61721,1989-03-28,1,100.00,25.01.2024 10:45:47
664,Нет,Есть,-,-,-,-,-,-,62137,Не указано,1,100.00,25.01.2024 10:45:05
663,Нет,Есть,-,-,-,-,-,-,59356,Не указано,1,500.00,25.01.2024 10:44:09
662,Нет,Есть,-,-,-,-,-,-,138309,1995-11-22,1,300.00,25.01.2024 10:43:01
661,Нет,Есть,-,-,Есть,-,-,-,198366,1989-01-24,1,200.00,25.01.2024 10:41:40
660,Нет,Есть,-,-,-,-,-,-,169086,1993-02-02,1,300.00,25.01.2024 10:40:33
659,Нет,Есть,Есть,-,-,-,-,-,137708,1981-12-09,5,500.00,24.05.2024 22:47:08
658,Нет,Есть,-,Есть,Есть,-,-,-,149710,1991-08-08,1,100.00,24.01.2024 19:32:43
657,Нет,Есть,-,-,Есть,-,-,-,1630,1995-01-18,1,1000.00,23.01.2024 21:08:16
656,Нет,Есть,-,-,-,-,-,-,249340,1992-06-05,1,500.00,23.01.2024 15:24:13
655,Нет,Есть,-,-,-,-,-,-,278423,1965-04-19,1,300.00,23.01.2024 09:23:00
654,Нет,Есть,-,-,Есть,-,-,-,1779,1993-09-14,1,10.00,22.01.2024 19:38:20
653,Нет,Есть,-,-,-,-,-,-,228977,1975-12-08,6,500.00,22.05.2024 10:29:06
652,Нет,Есть,-,-,-,-,-,-,237235,1984-11-13,9,4233.00,10.04.2024 23:08:48
651,Нет,Есть,-,-,-,-,-,-,156434,1997-06-29,4,700.00,20.05.2024 20:16:08
650,Нет,Есть,-,-,-,-,-,-,280182,1984-01-26,3,300.00,21.01.2024 18:06:59
649,Нет,Есть,-,-,-,-,-,-,152344,1998-05-09,5,600.00,30.03.2024 16:52:59
648,Нет,Есть,-,-,-,-,-,-,201220,1990-10-03,1,300.00,20.01.2024 13:05:31
647,Нет,Есть,-,-,Есть,-,-,-,271502,Не указано,1,300.00,19.01.2024 10:45:43
646,Нет,Есть,Есть,-,-,-,-,-,280105,1994-08-29,1,100.00,18.01.2024 14:23:19
645,Да,Есть,-,-,-,-,-,-,280082,1983-11-01,1,300.00,18.01.2024 00:21:27
644,Нет,Есть,-,Есть,Есть,-,-,-,223538,1986-12-19,6,300.00,16.04.2024 18:54:14
643,Нет,Есть,-,-,-,-,-,-,204660,1982-04-30,2,250.00,27.03.2024 19:59:02
642,Нет,Есть,-,Есть,-,-,-,-,279077,1996-03-31,18,1790.00,20.05.2024 18:32:53
641,Нет,Есть,-,-,-,-,-,-,233301,Не указано,1,1000.00,11.01.2024 11:17:07
640,Нет,Есть,-,-,-,-,-,-,276825,1988-11-11,1,1000.00,05.01.2024 22:15:53
639,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,800.00,10.01.2024 21:09:00
638,Нет,Есть,Есть,-,-,-,-,-,278597,1999-03-25,5,1500.00,04.02.2024 12:19:52
637,Нет,Есть,-,-,-,-,-,-,11335,1982-06-05,1,500.00,31.12.2023 16:01:36
636,Нет,Есть,-,-,-,-,-,-,267418,1987-05-13,1,300.00,30.12.2023 15:54:51
635,Нет,Есть,-,-,-,-,-,-,281533,Не указано,2,600.00,27.01.2024 11:13:57
634,Нет,Есть,-,-,-,-,-,-,209470,1985-10-19,1,0,30.12.2023 11:00:34
633,Нет,Есть,-,-,-,-,-,-,181000,1992-09-30,1,200.00,30.12.2023 10:46:55
632,Нет,Есть,-,-,-,-,-,-,227414,1988-10-28,5,1300.00,05.04.2024 08:41:00
631,Нет,Есть,-,-,Есть,-,-,-,152511,1983-12-03,1,300.00,27.12.2023 11:38:04
630,Нет,Есть,-,-,-,-,-,-,65602,1965-04-25,2,100.00,27.12.2023 09:57:53
629,Нет,Есть,-,-,-,-,-,-,71444,Не указано,1,500.00,26.12.2023 17:15:41
628,Нет,Есть,-,Есть,-,-,-,-,272404,1991-08-23,1,300.00,26.12.2023 16:51:52
627,Нет,Есть,-,-,-,-,-,-,236812,1992-11-05,1,300.00,26.12.2023 15:20:05
626,Нет,Есть,-,-,-,-,-,-,261786,1987-07-13,1,100.00,26.12.2023 08:58:44
625,Нет,Есть,-,-,-,-,-,-,134227,1992-10-30,6,300.00,27.03.2024 20:38:25
624,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,25.12.2023 19:27:32
623,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,300.00,27.01.2024 19:11:20
622,Нет,Есть,-,Есть,-,-,-,-,249766,1987-11-16,1,300.00,25.12.2023 18:47:30
621,Нет,Есть,-,-,-,-,-,-,204767,Не указано,1,500.00,25.12.2023 18:00:51
620,Нет,Есть,-,-,-,-,-,-,179521,2002-01-09,1,300.00,25.12.2023 17:58:52
619,Нет,Есть,-,Есть,-,-,-,-,223534,1993-09-22,2,50.00,25.12.2023 17:57:50
618,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,25.12.2023 17:46:17
617,Нет,Есть,-,-,-,-,-,-,51105,1995-04-02,1,300.00,25.12.2023 17:38:32
616,Нет,Есть,-,Есть,-,-,-,-,234106,1987-10-18,1,200.00,25.12.2023 13:09:55
615,Нет,Есть,-,-,-,-,-,-,278268,2005-02-20,7,200.00,27.04.2024 03:03:48
614,Нет,Есть,-,-,-,-,-,-,271156,1998-10-08,4,6000.00,17.04.2024 18:58:28
612,Да,Есть,-,-,-,-,-,-,85528,Не указано,1,100.00,14.09.2017 23:19:35
611,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,0,15.09.2017 20:06:53
610,Нет,Есть,-,-,-,-,-,-,104428,Не указано,1,0,26.09.2017 18:21:25
609,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,26.09.2017 19:59:06
608,Нет,Есть,-,-,-,-,-,-,142293,1976-01-14,1,100.00,04.10.2017 08:23:00
607,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,05.10.2017 15:12:39
606,Нет,Есть,-,-,-,-,-,-,130879,Не указано,1,100.00,08.10.2017 21:10:47
605,Нет,Есть,-,-,-,-,-,-,149393,1979-09-12,1,100.00,18.10.2017 02:14:44
604,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,18.10.2017 16:39:32
603,Нет,-,-,-,-,-,-,-,Не указано,Не указано,7,800.00,28.05.2024 18:08:12
602,Нет,Есть,-,-,-,-,-,-,242,1991-01-21,1,100.00,20.10.2017 19:05:45
601,Нет,-,-,-,-,-,-,-,Не указано,Не указано,2,28.00,21.10.2017 05:14:39
600,Нет,Есть,-,-,-,-,-,-,122001,1990-01-26,2,100.00,23.10.2017 17:31:11
599,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,25.10.2017 16:47:19
598,Нет,Есть,-,-,-,-,-,-,62339,Не указано,1,100.00,25.10.2017 16:56:45
597,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,25.10.2017 18:08:49
596,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,25.10.2017 20:25:36
595,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,300.00,25.10.2017 22:48:08
594,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,27.10.2017 18:22:46
593,Да,Есть,-,-,-,-,-,-,128209,Не указано,1,100.00,31.10.2017 19:39:05
592,Нет,Есть,-,-,-,-,-,-,100231,Не указано,1,100.00,03.11.2017 15:14:25
591,Нет,Есть,-,-,-,-,-,-,102946,Не указано,1,100.00,04.11.2017 18:12:06
590,Нет,Есть,-,-,-,-,-,-,149455,1992-03-17,1,100.00,05.11.2017 18:20:00
589,Нет,Есть,-,-,-,-,-,-,149358,1998-10-07,1,100.00,08.11.2017 02:59:02
588,Да,Есть,-,-,-,-,-,-,5724,1991-08-21,1,100.00,10.11.2017 01:15:05
587,Нет,Есть,-,Есть,Есть,-,-,-,135614,1978-09-14,1,100.00,10.11.2017 14:56:45
586,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,15.11.2017 19:37:24
585,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,16.11.2017 21:21:12
584,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,100.00,27.11.2017 02:29:40
583,Да,Есть,-,-,-,-,-,-,151950,1989-12-29,1,100.00,30.11.2017 19:50:52
582,Нет,Есть,-,-,-,-,-,-,117080,1989-11-06,1,100.00,05.12.2017 19:17:49
581,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,200.00,06.12.2017 04:17:18
580,Нет,Есть,-,-,-,-,-,-,130096,Не указано,1,300.00,06.12.2017 16:36:57
579,Нет,Есть,-,Есть,Есть,-,-,-,151931,1992-05-15,2,200.00,10.12.2017 03:39:59
578,Нет,Есть,-,-,-,-,-,-,277362,1993-06-19,1,100.00,13.12.2017 02:31:42
577,Нет,-,-,-,-,-,-,-,Не указано,Не указано,1,1000.00,18.12.2017 15:27:28
576,Нет,Есть,-,-,-,-,-,-,140929,1986-11-15,5,1000.00,19.12.2017 15:44:58
575,Нет,Есть,Есть,-,Есть,-,-,-,266514,1998-11-06,1,50.00,20.12.2017 09:03:58
574,Нет,Есть,-,-,-,-,-,-,141302,1998-08-03,1,100.00,20.12.2017 20:56:53
573,Нет,Есть,-,-,-,-,-,-,2641,1982-02-06,1,100.00,21.12.2017 15:08:27
572,Да,Есть,-,-,-,-,-,-,5820,Не указано,5,200.00,22.12.2017 02:30:00
571,Нет,-,-,-,-,-,-,-,Не указано,Не указано,4,100.00,22.12.2017 19:54:59
570,Нет,Есть,-,-,Есть,-,-,-,112940,Не указано,1,100.00,23.12.2017 01:02:24
569,Нет,Есть,-,-,-,-,-,-,112127,Не указано,1,100.00,23.12.2017 03:08:50
568,Нет,Есть,-,-,-,-,-,-,3360,1994-03-27,1,100.00,29.12.2017 22:55:00
567,Нет,-,-,-,-,-,-,-,Не указано,Не указано,6,200.00,31.12.2017 15:35:00
